language_name,language_synonym,approximate_latitude_of_language_variety,approximate_longitude_of_language_variety,state_territory
Yirrgay ,"Djabuganjdji, Irukandjai, Buluwai, Tjapukai, Chumchum, Dingal, Dungara, Dungarah, Illagona, Irakanji, Irukandji, Tingaree, Tingeree, Umbay, Walpoll, Wongulli, Yerkanji, Yettkie, Yirgay, Yirkandji, Yirkanji, Yirgandji",-16.941232272973,145.7334268956,QLD
Gunggay ,"Yidiny, Yidinjdji, Gungganyji, Idindji, Kongkandji, Madjandji, Wanjuru, Garlngandji, Goonganjee, Goonganji, Gun Gaja, Jinggu, Koo gun ji, Kooganji, Koongangie, Kungandji, Kunggandji, Kunggandyi, Kungganji, Melroyji, Mook, Yellungie, Yettkie",-16.961763753403,145.91481455754,QLD
Mbabaram ,"Barbaram, Balbarum, Bar Barrum, Barbarem, Barbarum, Booburam, Gugu Mbabaram, Illagona, Kwearriburra, Mogmbabarum, Morruburra, Oombarbarum, Queeariburra, Umbarbaram, Warrialgona, Woombarbarram, Woombarrmbarra, Wumbabaram, Wumbarbaram, Koko Beberam  this is not equivalent of Mbabaram, Bar barum, Boobu ram, Bar-Barrum, Goomboolburra",-17.264955959177,145.07773954753,QLD
Yidinj^ ,"Yidiny, Yidinjdji, Gungganyji, Idindji, Kongkandji, Madjandji, Wanjuru, Bolambi, Boolboora, Charroogin, Deba, Djumbandji, Eneby, Gerrah, Gijow, Gillah, Guwama:l, Ituntji, Idi, Idin, Idin wudjar, Iding, Idinji, Indindji, Itti, Jidindji, Jumbandjie, Kitba, Maiara, Maimbi, Maimbie, Mulgrave River dialect, Mungera, Myarah, Ohalo, Pegullobura, Warra warra, Warryboora, Woggil, Yellingie, Yetinji, Yettingie, Yiddinji, Yidin, Yidindji, Yidindyi, Yidtinji, Yiti Ntyi, Yukkaburra, Yiti ntyi, Idi:",-17.087085354442,145.76560334269,QLD
Waribarra Mamu ,"Dyirbal, Mamu, Wardibara, Dulgabara, Morruburra",-17.504781108732,145.77177644141,QLD
Madjay,"Yidiny, Madjandji, Madyay, Matjai, Matjandji, Mooka, Wanjuru, Wanyur, Wudjur, Wundjur, Mutyanthi",-17.262975994997,145.85699041684,QLD
Luthigh ,"Uradhi, Luthig, Okara, Oharra, Tepithiki, Teyepathiggi, Teppathiggi, Teepani",-11.928495760911,142.11650351299,QLD
Ngadjon,"Cape York Peninsula Languages, Ngadyan etc, Dyirbal, Djirbalngan, Ngatjan, Djiru, Giramay, Gulngai, Jirrbalngan, Keramai, Malanbara, Mamu, Eacham, Eashim, Eaton, Hucheon, Jitjam, Madandji, Majanji, Narcha, Natchin, Nga:tja, Ngachan ji, Ngachanji, Ngadjandji, Ngadjen, Ngadyan, Ngadyandyi, Ngai djandji, Ngaitjandji, Ngatjai, Ngendjen, Russell River dialect, Ngadja, Alt, Ngatjai",-17.363776935189,145.70475458443,QLD
Mamu ,"Dulgubarra Mamu, Dyirbal, Djirbalngan, Djiru, Giramay, Gulngai, Jirrbalngan, Keramai, Malanbara, Ngatjan, Dulgabara, Ma:mu, Ngirma, Njirma, Morruburra",-17.639984024027,145.74851848387,QLD
DYIRBAL / JIRRBAL,"Dyirbal, Djirbalngan, Djiru, Giramay, Gulngai, Jirrbalngan, Keramai, Malanbara, Ngatjan, Mamu, Djirubal, Djirbal, Tjirbal, Chirpalji, Dyirbaldyi, Dyirbalngan, Chirpa, Choolngai, Njirma",-17.740226555635,145.66133402195,QLD
Djiru ,"Djirru, Djirbalngan, Giramay, Gulngai, Jirrbalngan, Keramai, Malanbara, Ngatjan, Mamu, Dyiru, Iimba, Djiru:, Djirubagala, Dyirubagala, Gerrah, Gillah",-17.907223658781,146.05213749999,QLD
Tagalaka ,"Takalak, Thaypan, Tagalag, Dagalang, Da:galag, Targa lag, Tarkalag",-18.1973276258,142.96122717197,QLD
Gulngay ,"Dyirbal, Djirbalngan, Gulngai/Malanbara, Djiru, Giramay, Gulngai, Jirrbalngan, Keramai, Malanbara, Ngatjan, Mamu, Djulngai, Gulnggai, Gulngui, Gulnguy, Kulngai, Kurlngay, Kurungai, Mallanpara, Tjulngai, Tully blacks",-17.961773039318,145.85253333877,QLD
Girramay ,"Dyirbal, man",-18.110030345362,145.73263290632,QLD
Gugu Badhun ,"Gudjal, Guridjal, Kokopatun, Kutjala, Warungu, Badun, Breaba, Breeaba, Jullanku, Koko Padun, KokoPatun, Koko Badun, Patun, Koko Patun",-18.690340786321,145.23298721074,QLD
Nywaigi ,"Nyawaygi, Manbara, Nawagi, Warakamai, Wulgurukaba, Geugagi, Negewi, Newigi, Nyawigi, Njawigi",-19.147356322328,146.39195338193,QLD
Biyay ,"Wargamaygan, Bandjin, Warakamai, Bandji, Bandyin, Banjin, Biaigiri, Bijai, Bundjin, Kunyin, Uradig, Bandyi",-18.34798195245,146.169416804,QLD
Yanga ,"Jangaa, Janggal, Janga:, Yangaa, Purkaburra",-19.085820790046,143.46548841761,QLD
Agwamin ,"Wamin, Ewamin, Wakamon, Wakara, Ak Waumin, Wommin, Waumin, Wawmin, Walamin, Wimanja, Egwamin, Gwamin, Walming, Wailoolo",-17.675669954614,144.16680574351,QLD
Warrungu ,"Warungu, Gugu Badhun, Gudjal, Guridjal, Kokopatun, Kutjala, Bara Warrialgona, Kuritjal, Warrialgona",-18.034036734305,145.23973205838,QLD
Warrgamay^ ,"Wargamay, Wargamaygan, Bandjin, Warakamai, Bungabara, Herbert River tribe, Ieklbara, Waragamai, Waragumaigan, Waregamai, Warekumay, Warkama, Warkamai, Wargumay, Ikelbara",-18.437508670949,145.79793585959,QLD
WULGURUKABA,"Manbara, Nyawaygi, Korambelbara, Mun ba rah",-18.865013986954,146.64339430893,QLD
Mbarrumbathama,"Lamalama, Lama Lama, Lamalamic, Mba Rumbathama, Bakanambia, Wanbara, Lamu Lamu, Jeteneru, Badjam, Baganambia, Been gee warra, Funggufan, Koko Lama Lama, Kookoymma, Kulamak, Rimanggudinhma, Rumbatama, Rumbathama, Mba Rrumbathama",-14.881623859293,143.83428327832,QLD
Yangathimri,"Tjungundji, Tjongkandji, Chinganji, Chongandji, Chunkunji, Djonggandji, Joongoonjie, Joonkoonjee, Ngucrand, Tjongangi, Tyongandyi, Tjunguntji, Chin ganji",-12.019926113023,141.8711479851,QLD
Jabunbarra Jirrbal,"Jirrbal, Dyabunbarra Dyirrbal",-17.804286992661,145.83996553893,QLD
Teppathiggi ,"Taepadhighi, Tepiti, Debidi, Debidigh, Tepithiki, Teyepathiggi, Teepani",-12.076686624178,142.07270874374,QLD
Jirribarra Mamu,"Dyirbal, Mamu, Dyiribara, Djirribarra, Djiribara",-17.612271165573,146.05144067551,QLD
Gambilbarra Jirrbal ,"Gambilbarra Dyirrbal , Tablelands Jirrbal",-17.680534902205,145.38980732494,QLD
Buluguyban ,Bulugujban,-18.708380642601,146.56242311526,QLD
Ngadhugudi ,"Athokurra, Nathokudi, uthukuti, Ngathokadi, Ngathokudi, Uthukuti, Unthkuti",-12.07837677618,142.348611954,QLD
Guluy ,Dyaabugay,-16.935237198007,145.4465642763,QLD
Nyagali ,"Njagali, Dyaabugay, Tjapukai, Tjapukandji, Tja:pukanja, Tjabogai tjandji, Tjabogai tjanji, Tcabogai tjanji, Toabogai tjani, Tjabogaijanji, Dyabugandyi, Dyabugay, Tapelcay, Tuffelcey, Koko njunkulu, Koko nyungalo, Koko Tjumbundji, Hileman, Njakali, Nyakali, Barron River dialect, Binggu",-16.548251677503,145.45232337634,QLD
Kuku Yalaja ,Kuku Yelandji,-16.120929465587,144.54319897348,QLD
Dhalundhirr ,dhalun dhirr with the sea,-15.253827577513,145.28010348882,QLD
Waguurrga ,Waguurr ga of the outside,-15.113273970809,144.92456314953,QLD
Kuuku I'yu ,"Guugu Iyu, Kuuku Iiyu, Kuuku Iyu",-12.188160810057,142.87967121538,QLD
Itinadyana ,"Mpalitjanh, Atjinuri, Adjinadi, Adjinuri, Etanyanu, Imatjana, Indjinadjana, Itinadjana, Itinadyana, Itinadyand, Nedgulada, Ulwadjana, Ulwawadjana, Inadjana, Adyinuri, Idj-Inadjana",-12.126340021118,142.65390359517,QLD
Kuuku Yani ,"Kuuku yani, Barunguan, Yindyingga, Guugu Yani, Kuuku Yini, Kuuku Yin, Kuuku Yin(i)",-13.92162846506,143.43149615227,QLD
Wik Iyanh ,"Kugu/Wik Iyanh, Wik Iiyanh, Wik Iyanja, Wikianji, Wik Iiyanyi, Wik Iiyeny, Wikianyi, Wik Iyena, Wik Iiyenj , Wik Iiyanji , Mungkanhu",-14.429895365243,141.93747039673,QLD
Wik-Keyangan ,"Wik Keyenganh, Wik Kayngan",-14.189513726544,141.90544162365,QLD
Kugu Ugbanh ,"Kugu/Wik Ugbanh, Kuku Ugbanh",-14.507990345832,141.63466440439,QLD
Kugu Uwanh ,"Kugu/Wik Uwanh, Kuku Uwanh, Gugu Uwanh",-14.558867180771,141.6512973211,QLD
Kugu Yi'anh ,"Kugu Yianh, Kugu/Wik Yianh",-14.486698904758,141.65491206044,QLD
Nhawalgaba ,Gabilgara,-19.235267707586,146.78905128909,QLD
Atampaya ,"Anggamudi, Ankamuti, Bawtjathi, Lotiga, Nggamadi, Uradhi, Utangikwathiya, Utudhanamu, Atambaya, Atambayag",-11.584849294384,142.32873003712,QLD
Uradhi^ ,"Anggamudi, Ankamuti, Atampaya, Bawtjathi, Lotiga, Nggamadi, Utangikwathiya, Utudhanamu",-11.890596380931,142.15906978815,QLD
Awngthim,"Mamngayt, Mamngayth, Winduwinda, Mamangathi, Mamangiti, Mamngaid",-12.711537418648,141.82128787861,QLD
Mutyanthi ,"Mutjati, Mutyati",-11.916541529331,142.78673373187,QLD
Kokiny ,Kokinj,-16.475660562145,141.58593652979,QLD
Yuputhimri,"Yupangathi, Nggerikudi, Yupungati, Jupangati, Angadimi, Angutimi, Ba:tyana, Batjana, Gametty, Gamite, Jopngadi, Jupngit, Mbatyana, Ngerikudi, Nggirikudi, Niggerikudi, Ra:kudi, Wimaranga, Wimarangga, Wimarango, Wimmarango, Yopngadi, Yupangati, Yupnget, Yupngit, Yupungatti, Yuupngati, Nggerigudi, Yupngayth, Yupun gatti, Nigger ikudi",-12.153510460909,141.79462209227,QLD
Gudang ,Uradhi,-10.867276299765,142.58789074767,QLD
Rimanggudinhma ,"Rimang Gudinhma, Rima nggudininhma, Mbariman Gudhinma, Barimangudinma, Port Stewart Lamalama, Lamalamic, Parimankutinma",-14.486837942064,143.78250985892,QLD
Ogh Ikarranggal,"Ikarranggal, Aghu Tharnggalu, Ikarranggali",-14.633398605782,143.94188226557,QLD
Ogh Alungul ,Koko Possum/Alngula,-14.680814632363,144.07633134193,QLD
Kalaw Kawaw Ya ,"Kalaw Kawaw Ya/Kalaw Lagaw Ya, Kala Lagaw Ya, Gudang, Kaurareg, Moait, Moalaig, Bo:gu, Buglial, Bulgai, Dauan Saibai, Kowrarega, Karualaig, Dauan, Boigu, Saibai, Torres Strait Islander language, Torres Strait Islander people",-9.352026425921,142.4788069124,QLD
Kalaw Kawaw Ya ,"Kalaw Kawaw Ya/Kalaw Lagaw Ya, Kala Lagaw Ya, Gudang, Kaurareg, Moait, Moalaig, Bo:gu, Buglial, Bulgai, Dauan Saibai, Kowrarega, Karualaig, Dauan, Boigu, Saibai, Torres Strait Islander language, Torres Strait Islander people",-9.352026425921,142.4788069124,TSI
Anguthimri ,"Adumakwithi, Baatjana, Bakwithi, Bwinitanikwithi, Jupangati, Lwipanadjini, Wimaranga, Anggadimi, Angudimi, Angutimi, Gautundi, Mbadjana, Mbahjana, Mbakudi, Mbugudi, Mpakwithi, Rakudi, Yupngayth, Awngthim, Yuupngati, Yupangati, Yupungati, Yupnget, Yupun gatti, Yopngadi, Nggerikudi, Nggirikudi, Ngerikudi, Nigger ikudi, Ra:kudi, Angadimi, Batjana, Mbatyana, Ba:tyana, Wimarangga, Wimarango, Wimmarango",-12.377732483631,141.83609416592,QLD
Kuuk Yak ,"Yak, Kuuku Yak, Koko Yak",-14.877183523042,141.7315652832,QLD
Ogh Awarrangg ,"Kawarrang, Okawarrangg, Kawarrang;, Kawarangg",-16.073082509497,143.00437948358,QLD
Koko Babangk ,Kok Peponk,-15.81580944318,141.4834197729,QLD
Ogh Undjan ,"Kunjen, Okunjan, Ogunyjan",-16.265658715327,142.39175654555,QLD
Nyuwathayi,"Njuwadhai, Luthigh, Njuwathai, Totj, Nyowathayi",-12.408910003824,142.31316818756,QLD
Uutaalnganu ,"Kawadji, Pontunj, Yankonyu, Uwtalngan, Night Island language",-13.099027810554,143.34060530771,QLD
Yirrk-Thangalkl ,"Yirr, k, Mel, Dangedl, Yir Yoront Yirr Thangell, Yir Yoront name for Yiirk Thangalkl, Kok Wap, Yirr Mel, Yirrk Mel, Kok Cel",-15.301274149807,141.61694025256,QLD
Kuuk Thaayunth,"Thayunth, Thaayunth, Tayunt",-14.952619015444,141.64616667751,QLD
Ngaygungu ,Warungu,-17.385312331156,145.37585490856,QLD
Cleveland Bay,"Wulgurukaba, Manbara, Nawagi, Warakamai",-19.293468411882,146.86476461905,QLD
Alodja ,Aghu Alowrdja,-15.678742062756,144.82557537442,QLD
Kuuku Ya'u ,"Kuuku Yau, Kuuku yau, Pakadji, Gugu Yau, Guugu YauBagadji, Jao, Kao Kokoyao, Koka yao, Koko Ya:o, KokoYao, Koko yao, Kuku Yau, Kuku Yao, Kuuk Yak, Makadama, Yao, Koko Yao",-12.541741200854,143.03387401339,QLD
Biyay ,"giri, Warrgamay",-18.577498090678,146.23530494533,QLD
Kugu Mu'inh ,"Kugu Muinh, Kugu/Wik Muinh, Kuku Muinh, Wik Muin",-14.647499538351,141.63978294052,QLD
Adithinngithigh ,Adetingiti,-12.924228508861,141.71138792709,QLD
Wimaranga ,"Wimarangga, Jupangati, Yuupngati, Yupangati, Yupungati, Yupnget, Yupun gatti, Yopngadi, Nggerikudi, Nggirikudi, Ngerikudi, Nigger ikudi, Ra:kudi, Angadimi, Angutimi, Batjana, Mbatyana, Ba:tyana, Wimarango, Wimmarango",-12.379877148501,141.68674063375,QLD
Yaraytyana ,Yaraydjana,-11.09182069869,142.70568505621,QLD
Wakaman ,Kuku,-17.210451963086,144.59842283541,QLD
Thaynakwith ,"Thyanngayth, Tainiguit, Tanikuiti, Taynakwit, Thanaquith, Tjanngayth, Dainguid, Winduwinda, Tyanngayt, Tjanggayth, Tainikudi, Tani kutti, Dainiguid, Tanna gootee",-12.558152841278,141.93242788709,QLD
Mpalitjanh ,"Uradhi, Atjinuri, Mbalidjan, Mpalitjan, Mpalityan, Mpalityanh, Winduwinda, Windawinda, Ngwatainggeti, Wikwija, Ndomdorin",-12.102329913662,142.27815669647,QLD
Linngithigh ,"Leningitij, Winda Winda, Linginiti, Adetingiti, Andyinit, Ndraangit, Cabati, Ladamngid, Latangeti, Latarngit, Leiningidi, Leningiti, Lenngeti, Lenngidgh, Lingitir, Linngithig, Linngiti, Onnatangnit, Umngnity, Winduwinda, Laini ngitti, not the same as Lengiti of Weipa, Leningit",-13.172965673585,141.82185453195,QLD
Ntrwa'ngayth,"Ntraangith, Winda Winda, Ndraangit, Adetingiti, Andyinit, Linginiti, Ndrangith, Nrwaa, Tjanngayth, Mamngayt, Nraangith, Winduwinda, Ntrangith, Ndrwa'ngayth",-13.100726832048,141.63812492227,QLD
Ungawangadi ,"Ngaawangati, Ungauwangati, Nguatangeti, Oamrokoro, Winduwinda, Ngwatangeti, Ngawataingeti",-12.649108580091,142.06231924016,QLD
Yinwum ,"Uradhi, Ginwum, Jinwum, Tinwum, Yeemwoon, Jinwun, Yeemwoom",-12.700409741385,142.72457265489,QLD
Meriam Mir ,"East Torres, Miriam, Meryam Mir, Meriam, Boigu, Buibatyalli, Errob, Erub, Garamir, Gaurareg, Maer, Maralaig, Mer, Meryam, Morolag, Sabai, Saibai, Tagota, Ugar, Torres Strait Islander language, Torres Strait Islander people",-9.683089797572,143.77542511209,QLD
Meriam Mir ,"East Torres, Miriam, Meryam Mir, Meriam, Boigu, Buibatyalli, Errob, Erub, Garamir, Gaurareg, Maer, Maralaig, Mer, Meryam, Morolag, Sabai, Saibai, Tagota, Ugar, Torres Strait Islander language, Torres Strait Islander people",-9.683089797572,143.77542511209,TSI
Ladamngid ,"Latamngit, Winduwinda, Latumngith",-12.883088067644,141.83298206636,QLD
MAMANGATHI ,"Awngthim, Mamngaid, Mamangidigh, Mbalidjan, Ndorndorin, Ngwatainggeti, Wikwija, Winduwinda, Angutimi",-12.55515981019,141.98662157308,QLD
Alngith ,"Alingid, Alngid, Alingit, Laynngith, Winduwinda, Lengiti, Lenngiti, Limrett",-12.643632525572,141.92671899575,QLD
Arraythinngith ,"Aritinngayth, Uradhi, Aritinngithig, Aretingit, Aritingiti, Adetingiti",-12.951840977869,141.93320168013,QLD
Ngkoth ,"Ngkoth dialects, Uradhi, Nggod, Nggoth, Ngkot, Ngor, Ngot, Nkot, Winduwinda, Gott",-12.827602221663,142.0521321977,QLD
Trotj ,"Tootj, Kauwala, Luthigh, Totj, Njuwathai, Do:dj, T?, tj",-12.750937771973,142.4058506877,QLD
Ntra'ngith ,"Ntrwangayth, Andaangeti, Andrendjandring, Awngthim, Ndraangid, Ndwangid, Nraangayt, Nraangith, Ntrawngayt, Winduwinda, Drwaangathi, Ndwongit, Ndra'ngith",-12.502099930087,142.10932171201,QLD
Kulkalgaw Ya ,"Masig, Tutu, Jam, Yam, Torres Strait Islander language, Dhadha Lagaw Ya (Central Islands Language).Torres Strait Islander people",-9.941779926779,143.03943992251,QLD
Kulkalgaw Ya ,"Masig, Tutu, Jam, Yam, Torres Strait Islander language, Dhadha Lagaw Ya (Central Islands Language).Torres Strait Islander people",-9.941779926779,143.03943992251,TSI
Mbiywom,"Mbiywom, Uradhi, Mbewum, KokMbewam, Kok Mbewam, KokMbewan, Mbe:wum, M Berwum, Bywoom, Kokinno, Kokimoh, Mbeiwum",-12.968260083714,142.17040555558,QLD
Kugu Muminh ,"Wik Muminh, Kugu/Wik Nganhcara, Kuku Muminh, Mumin, WikMuminh",-14.420627894081,141.65098626409,QLD
Kaanju / Kaantju,"Cape York Peninsula Languages, etc, Kanju, Kandju, Andjingid, Andyingid, Anjungitie, Candju, Gaanydyu, Gandanju, GandjuIo, Iju, Jaalo, Jabuda, Ka:antju, Ka:ndyu, Kaantyu, Kamdheu, Kamdhue, Kandyi, Kandyu, Kantanyu, Kantju, Kantyu, Kanyu, Karndheu, Karnju, Karntju, Karnu, Karnyu, Kokin oh, Ndhyrl, Neegulada, Wijamo, Yaldiye ho, Ka ntyu, Gaandju, Kaanytju, Ka:ntju, Gandju",-13.398096294576,142.97198330983,QLD
Umpila ,"Cape York Peninsula Languages, Ompela, Djindjanagu, Djundjanagu, Koko umpilo, Ombila, Ompeila, Oombilla, Umbila, Umpile, Umpilo, umpila, Oom billa",-13.64420087024,143.43143574801,QLD
Wik Adinda ,"Wik, Wikatinda, Wik Ompom, Wikampama, Wik Kalkan, Wik Ngathara, Wik Epa, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Adinda, Atinda, Ia:d, Wik Tinda, Wik Atinda",-13.492805339628,141.61080813005,QLD
Wik Paach,"Wikapatja, Abodja, Wik Paacha, Wik-Paach",-13.345567028973,141.67326858011,QLD
Wik Ompom ,"Wik, Wik Ompom/Wikampama, Wikatinda, Wikampama, Wik Kalkan, Wik Ngathara, Wik Epa, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Aiakampana, Ambama, Ampana Gambana, Kokala, Kokiala, Kookealla, Omban, Wik ompmam, Wik Ompon, Wik Ompoma",-13.344189185744,142.0863251708,QLD
Wik Elken ,"wikalkan, Wik, Wik Kalkan, Wikatinda, Wik Ompom, Wikampama, Wik Ngathara, Wik Epa, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Galban, Algan, Wik kalkan, Wik Alkanha, Wik ngatara, Wik Alkan, Wik kalkin, Wik natara, Ngadara",-13.717382138225,141.59952021128,QLD
Kawalgaw Ya ,"Muralag, Kaurareg, Kaurarega, Kowrarega, Kauralaig, Kauraleg, Koro rega, Korariga, Kauralaigal, Malulaig, Muralug, Wathai yunu, Kokkaiya, Alkaiyana, Koiyana, Torres Strait Islander language, Torres Strait Islander people",-10.643285260301,142.21428553311,QLD
Kawalgaw Ya ,"Muralag, Kaurareg, Kaurarega, Kowrarega, Kauralaig, Kauraleg, Koro rega, Korariga, Kauralaigal, Malulaig, Muralug, Wathai yunu, Kokkaiya, Alkaiyana, Koiyana, Torres Strait Islander language, Torres Strait Islander people",-10.643285260301,142.21428553311,TSI
Umpithamu,"Umbindhamu, Jeteneru, Ompindamo, Arummarbin, Dyrlwai, Janggulmbal, Janggurunggu, Yintjinggu, Barungguan, Umpinthamu, Barunguan, Baka, Banjigam, Jintjingga, Yintjingga, Njindingga, Umbuigamu, Ganganda, Lamalama",-14.035568345802,143.4488542875,QLD
Wik Ngatharr ,"Wik Alken, Wikalkan, Wik Ngatharra, Wik, Wik Ngathara, Wikatinda, Wik Ompom, Wikampama, Wik Kalkan, Wik Epa, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Algan, Alkan, Charra, Galan, Kalkin, Natara, Ngadaara, Ngadara, Wik älkän, WikNgadara, Wik algan, Wik kalkan, Wik kalkin, Wik nätara, Wik ngatara, Wikkolon, Wikngatara, Wooli, Wik Ngathar, Wik Ngatara, Wik Alkanha, Wik Alkan, Wik natara",-13.753871964313,141.60793418986,QLD
Wik Epa ,"Wik Ep, Wik Iit, Wik, Wik Epa/Wikepa, Wikatinda, Wik Ompom, Wikampama, Wik Kalkan, Wik Ngathara, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Eba, Epa, Eppe, Wikep, Wik Ep Wik Eppa, Wikeppe, WikMeAnh, Wik Iita, Wik Eppa",-13.895443596467,141.78876612047,QLD
Wik Me'anh ,"Wik Menh, Wik Meanha, Wik, Wik Meanha/Wikmean, Wikatinda, Wik Ompom, Wikampama, Wik Kalkan, Wik Ngathara, Wik Epa, Wikepa, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Meian, Mejan, WikMeana, Wik Muinh, Wik Me enh, WikMeAnh, Wik Mean, Wik Meanh, none",-14.011775495896,141.9278174492,QLD
Wik Ngathan ,"Wik linjtjenj, Ngaduna, Wik ngatona, Wik Iinychanya",-14.06433130698,141.64786886677,QLD
Morrobolam,"Morroba Lama, Umbuygamu, Kuuku yani, Barunguan, Yindyingga, Ajarumbal, Aradal, Bungkol, Burlngulu, Juwinbadha, Barungguan, Umpuykumu, Umbuykamu, Baka, Banjigam, Jintjingga, Yintjingga, Njindingga, Umbuigamu, Umbindhamu, Ganganda, Lamalamic, Lamalama",-14.251907119434,143.53495959809,QLD
Wik Mungkan ,"Wik Mungknh, Wik Munkan, Wik, Mimungkum/Wik Mungkana, Wikatinda, Wik Ompom, Wikampama, Wik Kalkan, Wik Ngathara, Wik Epa, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Wiknantjara, Anja, Ayan, Badjimu, Monkanu, Mugola, Munggan, Munggano, Mungkan, Munkan, Munkanj, Munkanu, WikHungkan, Wik Mongkan, Wik Monkan, Wik Mongken, Wik Munggan, Wik Mungkanh, Wik Mungken, Wika Munkan, Wikmungkan, Wikmungken, Wikmunkan, Woran am, Wik Mungknh hill, Munggan (Wik-)",-13.722681824321,142.3262549944,QLD
KUGU NGANHCARA ,"Kugu/Wik Nganhcara, Wikngenchera, Wik Ngandjara, Ngandjara, Wik, Wiknantjara, Wikatinda, Wik Ompom, Wikampama, Wik Kalkan, Wik Ngathara, Wik Epa, Wikepa, Wik Meanha, Wikmean, Wiknatanja, Mimungkum, Wik Mungkana, Nantjara, Ngantjeri, Wik nantjara, Wik Natjerra, Wik Ngencherra, Wik Nganhcara, Wik Ngantjera, Wiknantyara, Kugu Nganychara",-14.489781028133,141.7921889157,QLD
Djagaraga,"Yadhaigana, Gumakudin, Jadaikana, Ynduyamu, Yaraidyana, Yathaikeno, Dyagaraga, Yagulle, Gudang, Alauian, Unduamo, Undooyamo, Kekosino, Kekoseno, Kokiliga",-10.816265909483,142.52034159078,QLD
Ayapathu ,"Ayabadhu, Abadja, Ai ebadu, Aiabadu, Aiyabotho, Aiyaboto, Ajabadha, Ajabatha, Ajibyrdu, Apatya, Badja, Baldya, Balfja, Jabuda, Kikahiabilo, Koka Ai ebadu, Koka aiebadu, Koko Aiebadu, Koko Badja, Koko Baldya, Koko Baltja, Aiebadu",-14.418513875449,143.23992472674,QLD
Flinders Island (retired),"Oko Wurriima, Flinders Island, Mutumui, Walmbaria, Itu, Ambydher, Kokomiabilo, Mairughan, Manpirlmung wa, Mbambylmu, Mbyrlmurl, Miabilo, Pipon Island, Wurima, Walmbar, Yalnga bar",-14.275587766418,144.38891558612,QLD
Barrow Point ,"Barrow Point language, Mutumui, Itu, Walmbaria, Basthom, Basthon, Baulam, Ebole, Eibole, Eipolin, Jugaiwatha, Karbungga, Mbambylmu, Mutumi, Njegudi, Ongwara, Mudumui",-14.475977159965,144.59443977457,QLD
Pakanh ,"Bakanha, Ayabakan, u, Pakanha, Bakanh, Ajabakan, Ajabatha, Aiabakan, Aw Ayan, Baganu, Bakanu, Gugu Jan, Jan, Kokojan, Pakanhu, Yir Mayan, Uw Ayan",-14.591437067426,142.34773011747,QLD
Aghu Tharnggala ,"Aghu Tharrnggala, Aghu Tharnggalu, Aghu, Agu Tarnggele, Aku Danggela, Darnggele, Darnggelle, Aghu Tharnggal, Aghu Tharnggalai",-14.922659058108,144.13583123804,QLD
Wurangung ,"Cocobathan, Jeteneru, Yadaneru, Ompindamo",-14.599940416283,143.56687742479,QLD
Kuuk Thaayorre ,"Kuuk Thayorre, Thayore, Thaayorre, Koko Daiyuri, Koko Taiyor, Taior, Bohran, Da:jor, Daiyuri, Dajor, Dayorr, Gugujak, Kokkotaijari, Koko, Koko Tayorre, Koko yak, Kokotaiyari, Kokotayor, Taiol, Taiyor, Tayor, Tayore, Tayorr, Thayarre, Thayorre, Ku k Thayori, Dha:yorre, Kuuk Thaayoore, Thaayore, Gugudayor, Kuktayor, Kukudayore, Behran, Thaayorr",-14.909010990228,141.78701479664,QLD
Angkamuthi ,"Anggamudi, Ankamuti, Atampaya, Bawtjathi, Lotiga, Nggamadi, Uradhi, Utangikwathiya, Utudhanamu, Aheanjadiddie, Am kemti, Ambaigan, Amkomti, Andengu, Apukwe, Apukwi, Atambaia, Gamete, Gametty, Gamiti, Gamuthi, Gomokudin, Goomkadeen, Goomkoding, Jamagundji, Joonkoonjee, Jumagundji, Ng kamadji, Ngamiti, Ngammatta, Ngammatti, Nggamiti, Ngkamadyi, Oiyamkwi, Oiyankwi, Ondaima, Oujamkiri, Oyemukui, Um yawil, Yumakundji, Yumikundji, Ngam matta",-11.314463240555,142.29415815403,QLD
